기준연월,사용본거지시읍면동_행정동기준,차명,연료,최초등록일,현소유자의출생년도
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-09-08,
2015-12,서울특별시 강남구 역삼1동,렉서스 RX450h,하이브리드(휘발유+전기),2013-03-22,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-11-10,
2015-12,서울특별시 강남구 역삼1동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2012-09-28,
2015-12,서울특별시 강남구 역삼1동,렉서스 LS600hL,하이브리드(휘발유+전기),2012-02-10,
2015-12,서울특별시 강남구 역삼1동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-01-23,1957
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-01-20,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-07-04,
2015-12,서울특별시 강남구 역삼1동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-08-29,
2015-12,서울특별시 강남구 역삼1동,렉서스 LS600hL,하이브리드(휘발유+전기),2012-12-26,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-09-23,
2015-12,서울특별시 강남구 역삼1동,토요타 Camry Hybrid,하이브리드(휘발유+전기),2014-10-17,
2015-12,서울특별시 강남구 역삼1동,렉서스 CT200h,하이브리드(휘발유+전기),2015-03-30,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-03-14,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-03-17,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-08-29,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-03-06,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-04-28,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-04-18,
2015-12,서울특별시 노원구 중계2.3동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-09-14,1985
2015-12,서울특별시 노원구 중계2.3동,K5 하이브리드,하이브리드(휘발유+전기),2013-05-30,1973
2015-12,서울특별시 노원구 중계2.3동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-06-24,1974
2015-12,서울특별시 노원구 중계4동,토요타 PRIUS,하이브리드(휘발유+전기),2011-11-30,1981
2015-12,서울특별시 노원구 중계4동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-11-30,1971
2015-12,서울특별시 노원구 중계4동,K7 하이브리드,하이브리드(휘발유+전기),2014-04-24,1976
2015-12,서울특별시 노원구 중계본동,프라이드 하이브리드,하이브리드(휘발유+전기),2008-02-26,1971
2015-12,서울특별시 노원구 중계본동,렉서스 ES300h,하이브리드(휘발유+전기),2014-11-13,1976
2015-12,서울특별시 노원구 중계본동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-02-15,1954
2015-12,서울특별시 노원구 중계본동,렉서스 ES300h,하이브리드(휘발유+전기),2014-09-23,1970
2015-12,서울특별시 노원구 중계본동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-01-07,1952
2015-12,서울특별시 노원구 하계1동,렉서스 RX450h,하이브리드(휘발유+전기),2010-01-19,1960
2015-12,서울특별시 노원구 하계1동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-10-29,1947
2015-12,서울특별시 노원구 하계1동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2012-08-31,1971
2015-12,서울특별시 노원구 하계1동,BMWActiveHybrid7,하이브리드(휘발유+전기),2011-01-27,
2015-12,서울특별시 노원구 하계1동,K5 하이브리드,하이브리드(휘발유+전기),2014-02-10,1981
2015-12,서울특별시 노원구 하계2동,포르테 하이브리드,하이브리드(LPG+전기),2010-09-16,1980
2015-12,서울특별시 노원구 하계2동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-07-04,1971
2015-12,서울특별시 관악구 인헌동,K5 하이브리드,하이브리드(휘발유+전기),2013-08-16,1982
2015-12,서울특별시 관악구 조원동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-07-08,1975
2015-12,서울특별시 관악구 조원동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-03-06,1964
2015-12,서울특별시 관악구 중앙동,K5 하이브리드,하이브리드(휘발유+전기),2013-08-28,1950
2015-12,서울특별시 관악구 중앙동,K5 하이브리드,하이브리드(휘발유+전기),2014-07-04,1987
2015-12,서울특별시 관악구 청룡동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-08-12,1988
2015-12,서울특별시 관악구 청룡동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-07-30,1988
2015-12,서울특별시 관악구 청룡동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2012-03-26,1971
2015-12,서울특별시 관악구 청룡동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-05-19,1971
2015-12,서울특별시 관악구 청림동,K7 하이브리드,하이브리드(휘발유+전기),2015-12-04,1978
2015-12,서울특별시 관악구 청림동,K7 하이브리드,하이브리드(휘발유+전기),2014-07-17,1985
2015-12,서울특별시 관악구 청림동,K5 하이브리드,하이브리드(휘발유+전기),2014-04-30,1983
2015-12,서울특별시 관악구 청림동,토요타 PRIUS,하이브리드(휘발유+전기),2009-11-24,1948
2015-12,서울특별시 관악구 행운동,INFINITI Q50S Hybrid,하이브리드(휘발유+전기),2015-07-31,1971
2015-12,서울특별시 관악구 행운동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-04-10,1979
2015-12,서울특별시 관악구 행운동,K5 하이브리드,하이브리드(휘발유+전기),2012-04-27,1983
2015-12,서울특별시 관악구 행운동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-02-20,1983
2015-12,서울특별시 광진구 광장동,INFINITI Q50S Hybrid,하이브리드(휘발유+전기),2015-11-27,1983
2015-12,서울특별시 송파구 잠실2동,토요타 PRIUS,하이브리드(휘발유+전기),2014-03-27,1942
2015-12,서울특별시 송파구 잠실2동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2011-04-01,1973
2015-12,서울특별시 송파구 잠실2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-06-05,1973
2015-12,서울특별시 송파구 잠실2동,TOYOTA PRIUS,하이브리드(휘발유+전기),2011-08-02,1973
2015-12,서울특별시 송파구 잠실2동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-09-17,1954
2015-12,서울특별시 송파구 잠실3동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2012-12-24,1985
2015-12,서울특별시 송파구 잠실3동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-02-11,1944
2015-12,서울특별시 송파구 잠실3동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-02-22,1963
2015-12,서울특별시 송파구 잠실3동,렉서스 ES300h,하이브리드(휘발유+전기),2015-11-27,1982
2015-12,서울특별시 송파구 잠실3동,S400 하이브리드 L,하이브리드(휘발유+전기),2010-07-01,1944
2015-12,서울특별시 송파구 잠실3동,토요타 PRIUS,하이브리드(휘발유+전기),2010-12-23,1978
2015-12,서울특별시 송파구 잠실3동,CIVIC HYBRID,하이브리드(휘발유+전기),2007-10-31,1959
2015-12,서울특별시 송파구 잠실3동,K5 하이브리드,하이브리드(휘발유+전기),2012-10-23,1971
2015-12,서울특별시 송파구 잠실3동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-07-08,1963
2015-12,서울특별시 송파구 잠실4동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-12-09,1960
2015-12,서울특별시 송파구 잠실4동,렉서스 CT200h,하이브리드(휘발유+전기),2011-11-29,1982
2015-12,서울특별시 송파구 잠실4동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-07-27,1972
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-03-14,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-09-30,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-07-30,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-12-16,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-09-24,
2015-12,서울특별시 강남구 역삼1동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2013-11-15,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-12-20,
2015-12,서울특별시 강남구 역삼1동,K7 하이브리드,하이브리드(휘발유+전기),2015-04-15,1984
2015-12,서울특별시 강남구 역삼1동,K5 하이브리드,하이브리드(휘발유+전기),2011-12-02,
2015-12,서울특별시 강남구 역삼1동,렉서스 RX450h,하이브리드(휘발유+전기),2011-08-31,
2015-12,서울특별시 강남구 역삼1동,렉서스 RX450h,하이브리드(휘발유+전기),2015-10-16,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-11-06,
2015-12,서울특별시 강남구 역삼1동,토요타 PRIUS,하이브리드(휘발유+전기),2015-12-24,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-05-30,
2015-12,서울특별시 강남구 역삼1동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-12-22,1987
2015-12,서울특별시 강남구 역삼1동,토요타 PRIUS,하이브리드(휘발유+전기),2012-08-21,
2015-12,서울특별시 강남구 역삼1동,렉서스 RX450h,하이브리드(휘발유+전기),2014-07-30,
2015-12,서울특별시 강남구 역삼1동,렉서스 CT200h,하이브리드(휘발유+전기),2013-04-22,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-07-23,
2015-12,서울특별시 강남구 일원본동,렉서스 ES300h,하이브리드(휘발유+전기),2015-10-06,
2015-12,서울특별시 강남구 일원본동,K7 하이브리드,하이브리드(휘발유+전기),2014-07-28,1955
2015-12,서울특별시 강남구 일원본동,토요타 PRIUS,하이브리드(휘발유+전기),2012-05-10,1956
2015-12,서울특별시 강남구 일원본동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2009-12-21,1970
2015-12,서울특별시 강남구 일원본동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2009-08-04,1953
2015-12,서울특별시 강남구 일원본동,렉서스 ES300h,하이브리드(휘발유+전기),2013-04-30,1969
2015-12,서울특별시 강남구 일원본동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2009-10-05,1953
2015-12,서울특별시 강남구 일원본동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-09-13,1970
2015-12,서울특별시 강남구 청담동,BMW i3,전기,2015-09-01,
2015-12,서울특별시 강남구 청담동,K5 하이브리드,하이브리드(휘발유+전기),2012-04-20,1961
2015-12,서울특별시 강남구 청담동,렉서스 ES300h,하이브리드(휘발유+전기),2014-10-23,1979
2015-12,서울특별시 강남구 청담동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-05-22,1965
2015-12,서울특별시 강남구 청담동,렉서스RX400h,하이브리드(휘발유+전기),2008-09-29,1949
2015-12,서울특별시 강남구 청담동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-09-03,1966
2015-12,서울특별시 강남구 청담동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-07-22,
2015-12,서울특별시 강남구 청담동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2012-01-25,
2015-12,서울특별시 강남구 청담동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2009-11-04,1964
2015-12,서울특별시 강남구 청담동,토요타 PRIUS,하이브리드(휘발유+전기),2014-05-20,1979
2015-12,서울특별시 성북구 정릉4동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2011-01-07,1988
2015-12,서울특별시 성북구 정릉4동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-07-16,1957
2015-12,서울특별시 성북구 정릉4동,K5 하이브리드,하이브리드(휘발유+전기),2012-02-14,1943
2015-12,서울특별시 성북구 정릉4동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-03-23,1969
2015-12,서울특별시 성북구 정릉4동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-10-19,1958
2015-12,서울특별시 성북구 정릉4동,K5 하이브리드,하이브리드(휘발유+전기),2012-11-13,1968
2015-12,서울특별시 성북구 종암동,베르나 하이브리드(VERNA),하이브리드(휘발유+전기),2008-04-28,1971
2015-12,서울특별시 성북구 종암동,렉서스 ES300h,하이브리드(휘발유+전기),2015-12-15,1965
2015-12,서울특별시 성북구 종암동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-09-07,1979
2015-12,서울특별시 성북구 종암동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-03-20,1960
2015-12,서울특별시 성북구 종암동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-08-21,1960
2015-12,서울특별시 성북구 종암동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-09-16,1966
2015-12,서울특별시 송파구 가락1동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-04-04,1960
2015-12,서울특별시 송파구 가락2동,토요타 PRIUS,하이브리드(휘발유+전기),2013-05-24,1968
2015-12,서울특별시 송파구 가락2동,렉서스 RX450h,하이브리드(휘발유+전기),2012-04-30,1969
2015-12,서울특별시 송파구 가락2동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-04-14,1989
2015-12,서울특별시 송파구 가락2동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-12-03,1966
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2015-04-02,
2015-12,서울특별시 마포구 상암동,렉서스 LS600hL,하이브리드(휘발유+전기),2012-03-30,
2015-12,서울특별시 마포구 상암동,렉서스 ES300h,하이브리드(휘발유+전기),2014-11-28,
2015-12,서울특별시 마포구 상암동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2011-07-19,1987
2015-12,서울특별시 마포구 상암동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-12-04,1979
2015-12,서울특별시 마포구 상암동,K7 하이브리드,하이브리드(휘발유+전기),2014-12-18,1974
2015-12,서울특별시 마포구 상암동,K5 하이브리드,하이브리드(휘발유+전기),2012-05-08,1947
2015-12,서울특별시 마포구 상암동,토요타 PRIUS,하이브리드(휘발유+전기),2010-09-20,1981
2015-12,서울특별시 마포구 서강동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-09-08,1983
2015-12,서울특별시 마포구 서강동,K5 하이브리드,하이브리드(휘발유+전기),2012-05-21,
2015-12,서울특별시 마포구 서강동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-09-17,1971
2015-12,서울특별시 마포구 서강동,렉서스 ES300h,하이브리드(휘발유+전기),2013-11-13,1965
2015-12,서울특별시 마포구 서강동,렉서스 ES300h,하이브리드(휘발유+전기),2015-11-26,1971
2015-12,서울특별시 마포구 서교동,토요타 PRIUS,하이브리드(휘발유+전기),2013-05-10,1977
2015-12,서울특별시 마포구 서교동,K5 하이브리드,하이브리드(휘발유+전기),2012-12-26,1965
2015-12,서울특별시 마포구 서교동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-10-30,1958
